Postgraduate,JJ
Research,NNP
Service,NNP
Page,NNP
1,CD
2,CD
RDPD7,NNP
,,,
updated,VBD
October,NNP
2019,CD
RESEARCH,NNP
DEGREE,NNP
POLICY,NNP
DOCUMENTS,NNP
Document,NNP
7,CD
Guide,NNP
Good,NNP
Supervisory,NNP
Practice,NNP
To,TO
read,VB
conjunction,NN
relevant,JJ
Regulations,NNP
Code,NNP
Practice,NNP
Research,NNP
Degrees,NNP
.,.
Summary,NNP
Joint,NNP
Guidance,NNP
Supervisory,NNP
Teams,NNP
Research,NNP
Degree,NNP
Candidates,NNP
Ensure,NNP
professional,JJ
relationship,NN
maintained,VBD
research,NN
degree,NN
candidate,NN
supervisory,NN
team,NN
,,,
based,VBN
mutual,JJ
respect,NN
co-operation,NN
;,:
Ensure,NNP
within,IN
three,CD
weeks,NNS
registration,NN
specific,JJ
training,NN
needs,NNS
associated,VBN
programme,NN
study,NN
research,NN
identified,VBD
;,:
Ensure,NNP
,,,
within,IN
three,CD
months,NNS
registration,NN
,,,
research,NN
topic,NN
provisional,JJ
working,JJ
title,NN
thesis,NN
appropriate,JJ
degree,NN
,,,
working,VBG
objectives,NNS
project,VBP
timetable,JJ
activity,NN
Period,NNP
Study,NNP
agreed,VBD
;,:
Ensure,NNP
members,NNS
supervisory,JJ
team,JJ
candidate,NN
understand,NN
specific,JJ
roles,VBZ
responsibilities,NNS
connection,NN
supervision,NN
;,:
Ensure,NNP
supervisory,NN
team,NN
candidate,NN
remain,VBP
contact,JJ
candidatePeriod,NN
Study,NNP
Registration,NNP
.,.
Summary,NNP
Guidance,NNP
Primary,NNP
Supervisor,NNP
Make,NNP
sure,JJ
clearly,RB
understood,JJ
research,NN
degree,NN
candidate,NN
supervisory,NN
team,NN
responsible,JJ
making,VBG
contact,JJ
arrange,NN
supervisory,JJ
meetings,NNS
(,(
first,JJ
meeting,NN
arranged,VBD
primary,JJ
supervisor,NN
),)
;,:
Ensure,NNP
responsibility,NN
note,NN
keeping,VBG
relating,VBG
supervisory,JJ
matters,NNS
understood,VBD
agreed,JJ
members,NNS
supervisory,JJ
team,JJ
candidate,NN
;,:
Maintain,NNP
appropriate,JJ
contact,NN
candidate,NN
,,,
monitor,NN
needs,NNS
achievements,NNS
,,,
assist,JJ
developing,VBG
work,NN
schedule,NN
,,,
provide,VB
timely,RB
feedback,NN
,,,
ensure,VB
members,NNS
supervisory,JJ
team,RB
well,RB
briefed,JJ
progress,NN
;,:
Respond,NNP
quickly,RB
candidate,VB
fails,NNS
keep,VB
appointment,NN
falls,VBZ
behind,IN
schedule,NN
work,NN
;,:
Make,NNP
clear,JJ
candidate,NN
progress,NN
reports,NNS
made,VBD
Board,NNP
School,NNP
Graduate,NNP
Studies,NNP
Committee,NNP
Institute,NNP
;,:
Ensure,NNP
candidate,NN
aware,JJ
University,NNP
Regulations,NNP
apply,RB
degree,RB
,,,
including,VBG
policy,NN
research,NN
ethics,NNS
misconduct,VBP
research,NN
;,:
Know,NNP
agreed,VBD
deadlines,NNS
completion,NN
sections,NNS
work,VBP
need,RB
coincide,JJ
University,NNP
Regulations,NNPS
;,:
Postgraduate,NNP
Research,NNP
Service,NNP
Page,NNP
2,CD
2,CD
RDPD7,NNP
,,,
updated,VBD
October,NNP
2019,CD
Collaborate,NNP
candidate,NN
assessing,VBG
meeting,VBG
professional,JJ
development,NN
needs,NNS
;,:
Keep,NNP
candidate,NN
informed,JJ
availability,NN
training,NN
sessions,NNS
,,,
sources,NNS
reference,NN
equipment,NN
;,:
Help,NNP
candidate,VB
understand,JJ
nature,NN
methodologies,NNS
discipline,VBP
researched,VBN
;,:
Assist,NNP
candidate,VBP
developing,VBG
professional,JJ
contacts,NNS
chosen,VBN
field,NN
,,,
networking,NN
,,,
conference,NN
attendance,NN
,,,
publications,NNS
;,:
Provide,NNP
pastoral,JJ
support,NN
ensure,VB
candidate,NN
aware,JJ
sources,NNS
independent,JJ
academic,JJ
pastoral,JJ
advice,NN
support,NN
provided,VBD
University,NNP
related,JJ
institutions,NNS
,,,
UEA,NNP
Students,NNPS
;,:
In,IN
event,NN
Study,NNP
Leave,NNP
prolonged,VBD
absence,NN
,,,
tell,VB
candidate,NN
arrange,NN
School,NNP
Institute,NNP
temporary,JJ
new,JJ
supervisor,NN
appointed,VBN
appropriate,JJ
;,:
Make,NNP
clear,JJ
candidate,NN
significant,JJ
additions,NNS
advice,NN
offered,VBD
guide,JJ
resulting,VBG
official,JJ
School,NNP
Institute,NNP
policy,NN
.,.
Summary,JJ
Guidance,NNP
Research,NNP
Degree,NNP
Candidate,NNP
Make,NNP
sure,JJ
clearly,RB
understood,JJ
responsible,JJ
making,VBG
contact,JJ
arrange,NN
supervisory,JJ
meetings,NNS
;,:
Check,NNP
School,NNP
Institute,NNP
policy,NN
regarding,VBG
registration,NN
requirements,NNS
;,:
Read,NNP
understand,VBP
University,NNP
Regulations,NNP
concerning,VBG
degree,NN
;,:
If,IN
doubt,NN
seek,NN
advice,NN
primary,NN
supervisor,NN
designated,VBN
School,NNP
Institute,NNP
officer,NN
;,:
Understand,NNP
School,NNP
Institute,NNP
practice,NN
may,MD
supplement,VB
information,NN
provided,VBN
Code,NNP
Practice,NNP
Research,NNP
Degrees,NNP
;,:
Identify,NNP
seek,VB
advice,NN
appropriate,JJ
research,NN
methods,NNS
techniques,VBZ
embarking,VBG
substantial,JJ
research,NN
;,:
Be,NNP
clear,JJ
responsibility,NN
arrange,NN
supervisory,JJ
meetings,NNS
;,:
Know,NNP
happens,VBZ
primary,JJ
supervisor,NN
absent,NN
prolonged,JJ
period,NN
;,:
Devise,NNP
agree,VBP
supervisory,JJ
team,NN
timetable,JJ
submission,NN
dates,NNS
sections,NNS
work,VBP
including,VBG
finalised,JJ
thesis,NN
;,:
Recognise,NNP
plagiarism,NN
unacceptable,JJ
circumstances,NNS
;,:
Make,NNP
sure,JJ
primary,JJ
supervisor,NN
aware,JJ
specific,JJ
needs,VBZ
circumstances,NNS
likely,JJ
affect,JJ
studies,NNS
;,:
If,IN
problem,NN
arises,VBZ
tell,VBP
primary,JJ
supervisor,NN
designated,VBN
officer,NN
School,NNP
Institute,NNP
soon,RB
possible,JJ
;,:
Be,NNP
prepared,VBN
undertake,JJ
self-appraisal,JJ
take,NN
responsibility,NN
personal,JJ
professional,NN
development,NN
,,,
taking,VBG
advantage,NN
opportunities,NNS
offered,VBD
;,:
Prepare,NNP
supervisory,JJ
meetings,NNS
.,.
Analyse,NNP
progress,NN
plan,NN
future,JJ
activities,NNS
discussion,NN
.,.
Decide,NNP
appropriate,JJ
questions,NNS
requests,NNS
guidance,NN
advance,NN
;,:
Respond,NNP
quickly,RB
supervisor,VBD
fails,JJ
keep,VB
appointment,NN
falls,VBZ
behind,IN
returning,VBG
work,NN
;,:
Identify,NNP
conferences,VBZ
workshops,NNS
attend,VBP
enhance,NN
quality,NN
research,NN
provide,VBP
appropriate,JJ
training,NN
;,:
Ask,NNP
opportunity,NN
give,VBP
presentations,NNS
offered,VBD
;,:
Understand,NNP
quality,NN
work,NN
responsibility,NN
;,:
Be,NNP
realistic,JJ
time,NN
needed,VBD
complete,JJ
thesis,NN
.,.
