Page,NN
1,CD
3,CD
Postgraduate,NNP
Research,NNP
Service,NNP
RDRD14-Version,NNP
1.3,CD
March,NNP
2018,CD
(,(
Updated,VBN
October,NNP
2019,CD
),)
RESEARCH,NNP
DEGREE,NNP
POLICY,NNP
DOCUMENTS,NNP
Document,NNP
14,CD
Policy,NNP
Postgraduate,NNP
Research,NNP
Student,NNP
employment,NN
teaching,VBG
UEA,NNP
Preamble,NNP
Postgraduate,NNP
research,NN
students,NNS
play,VBP
important,JJ
role,NN
delivery,NN
teaching,VBG
UEA,NNP
,,,
benefit,NN
taught,VBD
programme,JJ
students,NNS
,,,
research,NN
students,NNS
,,,
University,NNP
.,.
For,IN
taught,JJ
undergraduate,JJ
postgraduate,NN
students,NNS
,,,
postgraduate,VBP
research,NN
students,NNS
broaden,JJ
range,NN
expertise,NN
available,JJ
provide,RB
high,JJ
quality,NN
education,NN
add,VBP
diversity,NN
approaches,NNS
teaching,VBG
.,.
Research,JJ
students,NNS
provide,VBP
capacity,NN
allows,VBZ
small,JJ
group,NN
practical,JJ
teaching,VBG
bring,VBG
new,JJ
research,NN
material,NN
insights,NNS
course,NN
.,.
For,IN
research,NN
students,NNS
,,,
experience,NN
teaching,VBG
develops,NNS
skills,NNS
,,,
strengthens,NNS
CVs,NNP
provides,VBZ
opportunity,NN
taught,NN
programme,NN
students,NNS
provide,VBP
input,IN
research,NN
.,.
For,IN
UEA,NNP
,,,
postgraduate,VBP
research,NN
students,NNS
provide,VBP
teaching,VBG
capacity,NN
,,,
greater,JJR
range,NN
skills,NNS
additional,JJ
flexibility,NN
academic,JJ
programmes,NNS
.,.
The,DT
importance,NN
postgraduate,NN
research,NN
teaching,VBG
highlighted,VBD
NUS/UCU,NNP
Charter,NNP
Postgraduate,NNP
Employment,NNP
.,.
This,DT
UEA,JJ
policy,NN
draws,VBZ
upon,IN
Charter,NNP
.,.
The,DT
University,NNP
recognises,VBZ
importance,NN
postgraduate,NN
research,NN
employment,NN
.,.
UEA,NNP
committed,VBD
ensuring,VBG
organisation,NN
postgraduate,NN
research,NN
teaching,VBG
ensure,VB
:,:
1,CD
.,.
Postgraduate,NNP
research,NN
students,NNS
competent,JJ
subject,JJ
area,NN
appropriately,RB
trained,VBD
;,:
2,CD
.,.
The,DT
allocation,NN
teaching,VBG
undertaken,JJ
manner,NN
fair,JJ
transparent,NN
;,:
3,CD
.,.
The,DT
allocation,NN
time,NN
,,,
thus,RB
payment,NN
,,,
postgraduate,VBP
research,NN
teaching,NN
reflects,VBZ
fair,JJ
manner,NN
time,NN
demands,VBZ
role,NN
.,.
To,TO
end,VB
,,,
UEA,NNP
policy,NN
postgraduate,NN
research,NN
teaching,VBG
consists,VBZ
following,VBG
key,JJ
elements,NNS
.,.
Note,NN
policy,NN
term,NN
teaching,VBG
used,VBN
