Postgraduate,JJ
Research,NNP
Service,NNP
Page,NNP
1,CD
1,CD
RDPD,NNP
11,CD
,,,
September,NNP
2015,CD
(,(
Updated,VBN
October,NNP
2019,CD
),)
RESEARCH,NNP
DEGREE,NNP
POLICY,NNP
DOCUMENTS,NNP
Document,NNP
11,CD
Research,NNP
Ethical,NNP
Approval,NNP
Framework,NNP
The,DT
ethical,JJ
conduct,NN
research,NN
undertaken,JJ
UEA,NNP
staff,NN
students,NNS
managed,VBD
four,CD
levels,NNS
.,.
Firstly,RB
,,,
staff,NN
students,NNS
undertaking,VBG
research,NN
involves,VBZ
human,JJ
subjects,NNS
,,,
human,JJ
tissues,NNS
,,,
animals,NNS
animal,VBP
tissue,NN
encouraged,VBD
ask,JJ
series,NN
questions,NNS
impact,VBP
proposed,VBN
research,NN
.,.
Secondly,RB
,,,
Heads,NNP
Schools,NNP
approving,VBG
application,NN
research,NN
Course,NNP
Directors,NNP
Supervisors,NNP
approving,VBG
research,NN
project,NN
,,,
consider,VB
questions,NNS
individual,JJ
student,NN
member,NN
staff,NN
confirm,VBP
whether,IN
advice,NN
Research,NNP
Ethics,NNP
Committee,NNP
sought,VBD
.,.
Approval,NNP
research,NN
project,NN
dealt,VBD
later,RB
stage,NN
,,,
necessary,JJ
.,.
Thirdly,RB
,,,
ethical,JJ
consideration,NN
required,VBN
,,,
research,NN
proposals,NNS
referred,VBD
Research,NNP
Ethics,NNP
Committee,NNP
,,,
may,MD
subject-based,JJ
Faculty-based,JJ
.,.
Each,DT
Research,NNP
Ethics,NNPS
Committee,NNP
determines,NNS
expertise,RB
consider,VBP
whether,IN
ethical,JJ
approval,NN
required,VBN
.,.
If,IN
,,,
proposal,NN
either,RB
referred,VBD
appropriate,JJ
committee,NN
committee,NN
co-opts,NNS
experienced,VBD
researchers,NNS
field,NN
help,NN
consider,VB
individual,JJ
proposal,NN
.,.
In,IN
considering,VBG
research,NN
proposal,NN
,,,
Research,NNP
Ethics,NNP
Committee,NNP
power,NN
approve,VB
,,,
refer,VB
back,RB
modification,NN
disallow,NN
proposed,VBD
research,NN
.,.
At,IN
fourth,JJ
level,NN
,,,
University,NNP
Research,NNP
Ethics,NNP
Committee,NNP
meets,VBZ
regularly,RB
monitor,JJ
work,NN
individual,JJ
committees,NNS
,,,
share,NN
best,JJS
practice,NN
take,VB
board,NN
new,JJ
professional,JJ
legal,JJ
requirements,NNS
.,.
Annually,RB
,,,
combined,VBN
report,NN
work,NN
Research,NNP
Executive,NNP
.,.
Further,JJ
information,NN
regarding,VBG
ethical,JJ
approval,NN
procedures,NNS
research,NN
projects,NNS
may,MD
found,VB
University,NNP
website,NN
.,.
