Postgraduate,JJ
Research,NNP
Supervisor,NNP
Workshop,NNP
Online,NNP
Session,NNP
Part,NNP
Two,CD
:,:
Recent,JJ
Forthcoming,NNP
Changes,NNP
Introduction,NNP
This,DT
presentation,NN
take,VB
10,CD
minutes,NNS
.,.
You,PRP
pause,VBP
replay,VB
parts,NNS
presentation,NN
time,NN
.,.
The,DT
presentation,NN
provide,VBP
overview,IN
key,JJ
information,NN
relating,VBG
supervisory,NN
practices,NNS
chance,NN
test,NN
knowledge,NN
progress,NN
.,.
Recent,JJ
Changes,NNS
Admissions,NNP
Process,NNP
Applications,NNP
made,VBD
online,JJ
Hobsons,NNP
.,.
Your,PRP$
School,NNP
PGR,NNP
Director,NNP
review,NN
identify,VBP
prospective,JJ
supervisors,NNS
.,.
The,DT
School,NNP
PGR,NNP
Director,NNP
aim,VBD
make,VB
decisions,NNS
identifying,VBG
prospective,JJ
supervisor,NN
-,:
within,IN
two,CD
weeks,NNS
receipt,VBP
full,JJ
application,NN
.,.
Interviews,NNP
(,(
face,NN
face,NN
,,,
telephone,NN
,,,
Skype,NNP
),)
required,VBD
candidates,NNS
plan,VBP
make,VBP
offer,NN
.,.
A,DT
formal,JJ
offer,NN
made,VBN
successful,JJ
interview,NN
.,.
International,NNP
Students,NNS
:,:
Procedures,NNS
Please,NNP
advise,VB
student,NN
.,.
Only,RB
International,NNP
Team,NNP
(,(
DOS,NNP
),)
UKBA,NNP
Liaison,NNP
Manager,NNP
trained,VBD
authorised,VBN
provide,JJ
advice,NN
.,.
As,IN
student,NN
's,POS
sponsor,NN
University,NNP
required,VBD
know,NNP
whereabouts,VBZ
students,NNS
.,.
PGR,NNP
Office,NNP
must,MD
advised,VBN
student,NN
intends,VBZ
return,VBP
home,NN
planning,NN
undertake,JJ
fieldwork,NN
,,,
regardless,JJ
duration,NN
.,.
International,NNP
Students,NNS
:,:
Procedures,NNS
International,NNP
PGR,NNP
students,NNS
allowed,VBD
spend,JJ
8,CD
years,NNS
studying,VBG
UK,NNP
.,.
This,DT
includes,VBZ
PGR,NNP
programme,NN
previous,JJ
study,NN
.,.
Please,NNP
contact,VB
PGR,NNP
Office,NNP
queries,VBZ
regarding,VBG
international,JJ
students,NNS
right,RB
remain,VBP
UK,NNP
.,.
Concessions,NNP
intercalations,NNPS
international,JJ
students,NNS
Please,NNP
contact,VB
PGR,NNP
Office,NNP
discuss,NN
possible,JJ
concessions,NNS
involving,VBG
international,JJ
students,NNS
The,DT
student,NN
referred,VBD
DOS,NNP
International,NNP
Team,NNP
discuss,NN
implications,NNS
visa,RB
right,RB
remain,VBP
UK,NNP
.,.
Please,NNP
advise,JJ
student,NN
.,.
Only,RB
International,NNP
Team,NNP
UKBA,NNP
Liaison,NNP
Manager,NNP
trained,VBD
authorised,VBN
provide,JJ
advice,NN
.,.
Changes,NNS
Annual,NNP
Progress,NNP
Review,NNP
In,IN
April,NNP
2013,CD
,,,
Annual,NNP
Progress,NNP
Review,NNP
system,NN
changed,VBD
online,JJ
submission,NN
system,NN
.,.
Rolling,VBG
cycle,NN
rather,RB
following,VBG
standard,JJ
academic,JJ
year,NN
(,(
calculated,JJ
student,NN
's,POS
registration,NN
date,NN
),)
.,.
Supervisor,NNP
contacted,VBD
set,VBN
date,NN
review,NN
meeting,NN
.,.
Student,NN
complete,JJ
set,VBN
questions,NNS
online,VBP
,,,
visible,JJ
primary,JJ
supervisor,NN
.,.
Recent,JJ
changes,NNS
thesis,VBP
submission,NN
From,IN
January,NNP
2013,CD
,,,
University,NNP
requires,VBZ
mandatory,JJ
e-thesis,JJ
PGR,NNP
students,NNS
.,.
This,DT
means,VBZ
student,NN
's,POS
thesis,NN
available,JJ
online,NN
accessible,JJ
public,JJ
resource,NN
University,NNP
's,POS
digital,JJ
respository,NN
.,.
This,DT
part,NN
British,NNP
Library,NNP
's,POS
EThOS,NNP
initiative,NN
.,.
Recent,JJ
changes,NNS
thesis,VBP
submission,NN
Student,NNP
deposit,NN
one,CD
hard,JJ
copy,NN
one,CD
electronic,JJ
copy,NN
thesis,NN
(,(
electronic,JJ
copy,NN
PDF,NNP
format,NN
saved,VBD
one,CD
following,NN
:,:
CD,NN
,,,
DVD,NNP
USB,NNP
Memory,NNP
Stick,NNP
),)
.,.
Exemptions,NNS
possible,JJ
material,NN
easily,RB
digitized,VBN
.,.
Delayed,NNP
release,NN
arranged,VBD
point,NN
submission,NN
material,NN
subject,JJ
confidentiality,NN
agreement,NN
etc,NN
.,.
Other,JJ
likely,JJ
developments,NNS
?,.
MPhil,NNP
Transfer,NNP
processes,VBZ
uniform,JJ
across,IN
university,NN
.,.
Concessions,NNP
process,NN
.,.
External,NNP
involvement,NN
funding,NN
supervision,NN
:,:
Visiting,JJ
students,NNS
Co-tutelle,JJ
arrangements,NNS
External,JJ
supervisors,NNS
UCS,NNP
(,(
co,NN
supervised,VBN
either,CC
Essex,NNP
UEA,NNP
),)
London,NNP
Academy,NNP
Diplomacy,NNP
UEA,NNP
London,NNP
Developments,NNP
research,NN
management,NN
Freedom,NNP
Information,NNP
Act,NNP
(,(
FOIA,NNP
),)
Data,NNP
Protection,NNP
(,(
DPA,NNP
),)
affect,VBP
students,NNS
staff,NN
manage,NN
information,NN
-,:
information,NN
held,VBD
UEA,NNP
subject,JJ
FOIA,NNP
.,.
Dave,NNP
Palmer,NNP
,,,
Information,NNP
Policy,NNP
&,CC
Compliance,NNP
Manager,NNP
,,,
runs,VBZ
workshops,JJ
staff,NN
(,(
CSED,NNP
),)
students,NNS
(,(
PPD,NNP
),)
.,.
Test,JJS
knowledge,NN
In,IN
next,JJ
section,NN
,,,
presented,VBN
series,NN
questions,NNS
relating,VBG
section,NN
Follow,NNP
instructions,NNS
screen,NN
select,VBP
answer,NN
At,IN
end,JJ
test,NN
option,NN
review,NN
answers,NNS
(,(
click,JJ
'Next,NN
',POS
move,NN
question,NN
),)
When,WRB
finished,VBN
reviewing,VBG
answers,NNS
click,VBP
'Continue,POS
',''
complete,JJ
test,NN
return,NN
presentation,NN
End,NNP
section,NN
This,DT
concludes,VBZ
part,NN
two,CD
course,NN
Please,NNP
close,RB
window,VBD
return,NN
Online,NNP
Training,NNP
section,NN
Blackboard,NNP
Module,NNP
take,VB
next,JJ
part,NN
course,NN
.,.
Test,NN
:,:
Admissions,NNS
Procedures,VBZ
How,NNP
accept,JJ
student,NN
supervision,NN
within,IN
School,NNP
?,.
(,(
Please,NNP
select,VB
one,CD
answer,NN
),)
Write,NNP
student,NN
directly,RB
tell,RB
accept,IN
,,,
need,VBP
interview,NN
Discuss,NNP
application,NN
PGR,NNP
Director,NNP
,,,
inform,NN
PGR,NNP
Office,NNP
would,MD
like,VB
arrange,NN
interview,NN
Discuss,NNP
application,NN
PGR,NNP
Director,NNP
waive,JJ
interview,NN
think,VBP
unnecessary,JJ
Test,NN
:,:
International,NNP
Students,NNP
You,PRP
supervising,VBG
student,NN
UK,NNP
student,NN
visa,NN
.,.
She,PRP
wants,VBZ
return,JJ
home,NN
two,CD
weeks,NNS
.,.
You,PRP
sure,RB
reported,VBD
.,.
Do,VB
...,:
?,.
(,(
please,VB
select,VB
one,CD
answer,NN
),)
Contact,NNP
UK,NNP
Borders,NNP
Agency,NNP
ask,VB
Contact,NNP
PGR,NNP
Office,NNP
Take,NNP
action,NN
short,JJ
visit,NN
Test,NN
:,:
concessions,NNS
international,JJ
students,NNS
You,PRP
supervising,VBG
international,JJ
student,NN
planning,VBG
make,VB
concession,NN
request,NN
.,.
At,IN
supervisory,JJ
meeting,NN
asks,NNS
guidance,NN
.,.
Do,VB
you..,RB
?,.
(,(
