Postgraduate,JJ
Research,NNP
Supervision,NNP
Scenarios,NNP
The,DT
following,JJ
structure,NN
adapted,VBN
:,:
Eley,NNP
,,,
A.,NNP
R.,NNP
R.,NNP
Jennings,NNP
.,.
2005,CD
.,.
Effective,JJ
Postgraduate,NNP
Supervision,NN
:,:
Improving,NNP
Student/Supervisor,NNP
Relationship,NNP
.,.
Maidenhead,NN
:,:
Open,JJ
University,NNP
Press,NNP
.,.
Scenario,NN
:,:
John,NNP
's,POS
Story,NNP
John,NNP
Toynbee,NNP
mid-fifties,NNS
,,,
returning,VBG
higher,JJR
education,NN
working,VBG
media,NNS
covering,VBG
religious,JJ
political,JJ
interest,NN
stories,NNS
London,NNP
journalist,NN
.,.
Following,VBG
BA,NNP
History,NNP
Master,NNP
's,POS
degree,JJ
political,JJ
science.John,NN
studies,NNS
full-time,JJ
University,NNP
,,,
based,VBN
Camden,NNP
,,,
visits,VBZ
campus,NN
occasionally,RB
,,,
average,JJ
month,NN
.,.
His,PRP$
research,NN
project,NN
examines,VBZ
use,IN
social,JJ
media,NNS
different,JJ
groups,NNS
religious,JJ
extremists,NNS
Britain,NNP
.,.
Coming,VBG
media,NNS
background,NN
,,,
John,NNP
clear,VBP
University,NNP
focus,NN
project,NN
,,,
advised,VBD
supervisory,JJ
team,NN
seek,NN
Ethics,NNS
Approval,NNP
project,NN
work,NN
human,JJ
participants,NNS
.,.
Part,NNP
work,NN
based,VBN
around,IN
several,JJ
interviews,NNS
former,JJ
members,NNS
extremist,VBP
groups,NNS
,,,
religious,JJ
leaders,NNS
local,JJ
communities,NNS
London,NNP
area,NN
.,.
Points,NNS
consideration,NN
John,NNP
started,VBD
October,NNP
.,.
In,IN
first,JJ
year,NN
,,,
focused,VBD
survey,NN
websites,VBZ
social,JJ
media,NNS
channels,NNS
identify,VBP
sample,JJ
organizations,NNS
planned,VBD
investigate,NN
.,.
Part,NNP
work,NN
involved,VBN
generating,VBG
research,NN
database,NN
,,,
supervisor,NN
advised,VBD
seek,JJ
advice,NN
designing,VBG
.,.
Much,JJ
time,NN
first,JJ
year,NN
spent,VBN
aspect,NN
project,NN
.,.
By,IN
Easter,NNP
vacation,NN
,,,
supervisory,JJ
team,NN
requested,VBD
summary,JJ
literature,NN
field,NN
.,.
At,IN
stage,NN
John,NNP
sent,VBD
longer,JJR
version,NN
original,JJ
research,NN
proposal,NN
supervisory,JJ
team.Points,NNS
consideration,NN
Soon,NNP
,,,
John,NNP
supervisors,NNS
received,VBD
email,JJ
Annual,NNP
Progress,NNP
Review,NNP
.,.
John,NNP
made,VBD
trip,NN
Norwich,NNP
meet,NN
supervisors,NNS
,,,
discussed,VBD
detail,NN
work,NN
database,NN
.,.
They,PRP
also,RB
reminded,VBD
John,NNP
would,MD
need,VB
send,VB
literature,NN
review,NN
,,,
John,NNP
surprised,VBD
already,RB
done,VBN
.,.
He,PRP
asked,VBD
'expand,''
original,JJ
proposal,NN
clear,JJ
reference,NN
current,JJ
literature,NN
field,NN
',POS
.,.
As,IN
much,JJ
John,NNP
's,POS
preliminary,JJ
work,NN
online,NN
,,,
began,VBD
update,JJ
proposal,NN
references,NNS
online,VBP
articles,NNS
social,JJ
media,NNS
posts,NNS
recording,VBG
database,NN
.,.
This,DT
took,VBD
several,JJ
weeks,NNS
work,NN
,,,
spring,VBG
given,VBN
opportunity,NN
meeting,NN
three,CD
former,JJ
members,NNS
extremist,VBP
group,NN
begin,NN
interviewing,VBG
.,.
Points,NNS
consideration,NN
At,IN
time,NN
,,,
Postgraduate,NNP
Research,NNP
Service,NNP
sent,VBD
reminder,NN
John,NNP
's,POS
supervisors,NNS
Probationary,NNP
Review,NNP
Process,NNP
.,.
Both,DT
concerned,JJ
heard,NN
John,NNP
almost,RB
two,CD
months,NNS
.,.
They,PRP
arranged,VBD
panel,NN
Faculty,NN
members,NNS
Probationary,NNP
Review,NNP
panel,NN
meeting,NN
,,,
date,NN
sent,VBD
John,NNP
.,.
It,PRP
happened,VBD
coincide,JJ
day,NN
could,MD
meet,VB
last,JJ
interview,NN
participants,NNS
,,,
available,JJ
evening,VBG
Camden,NNP
.,.
John,NNP
sure,NN
could,MD
make,VB
Norwich,NNP
back,RB
day,NN
still,RB
time,NN
interview,NN
evening,NN
,,,
contacted,VBD
supervisors,NNS
agreed,VBD
time,NN
.,.
Points,NNS
considerationWith,VBD
three,CD
weeks,NNS
panel,NN
date,NN
,,,
John,NNP
checked,VBD
documents,NNS
would,MD
require,VB
panel,NN
surprised,JJ
see,NN
addition,NN
outline,IN
research,NN
,,,
also,RB
needed,VBN
chapter,NN
thesis,NN
.,.
He,PRP
decided,VBD
focus,NN
research,NN
design,NN
,,,
began,VBD
write,JJ
introductory,NN
chapter,NN
based,VBN
around,IN
database,NN
,,,
structure,NN
,,,
data,NNS
collecting,NN
.,.
He,PRP
also,RB
'expanded,VBD
',''
original,JJ
research,NN
proposal,NN
quickly,RB
drafted,VBD
plan,JJ
next,JJ
two,CD
years,NNS
research,NN
writing,NN
,,,
provision,NN
chapter,NN
titles,NNS
,,,
compared,VBN
internet,NN
data,NNS
interviews,NNS
.,.
This,DT
complete,JJ
week,NN
John,NNP
used,VBD
tight,JJ
deadlines,NNS
former,JJ
career,NN
copies,NNS
sent,VBD
panel,NN
members,NNS
.,.
Points,NNS
consideration,NN
On,IN
day,NN
panel,NN
meeting,NN
,,,
John,NNP
distracted,VBD
focused,VBN
interview,NN
planned,VBN
evening,NN
,,,
puzzled,VBD
panel,NN
members,NNS
kept,VBD
referring,VBG
sources,NNS
never,RB
heard,RB
,,,
theorists,NNS
think,VBP
relevant,JJ
project,NN
.,.
When,WRB
asked,VBD
current,JJ
articles,NNS
consulted,VBN
last,JJ
year,NN
,,,
replied,VBD
focused,JJ
blogs,NNS
primary,JJ
sources,NNS
planning,VBG
approach,NN
academic,JJ
literature,NN
next,JJ
year,NN
.,.
The,DT
panel,NN
members,NNS
thanked,VBD
John,NNP
time,NN
said,VBD
would,MD
need,VB
speak,JJ
primary,JJ
supervisor,NN
number,NN
questions,NNS
.,.
John,NNP
leave,VBP
quickly,RB
catch,VB
next,JJ
train,NN
London,NNP
,,,
began,VBD
preparing,VBG
interview,NN
.,.
Points,NNS
consideration,VBP
Some,DT
days,NNS
later,RB
,,,
John,NNP
received,VBD
panel,NN
's,POS
report,NN
devastated,VBD
.,.
Despite,IN
hard,JJ
work,NN
,,,
asked,VBD
resubmit,NN
work,NN
review,NN
.,.
The,DT
panel,NN
cited,VBD
'several,JJ
omissions,NNS
key,JJ
literature,JJ
field,NN
would,MD
provided,VB
clearer,JJR
context,JJ
rationale,NN
study,NN
',''
,,,
well,RB
'a,POS
research,NN
question,NN
remains,VBZ
ambiguous,JJ
would,MD
preferred,VB
clearer,JJR
direction,NN
student,NN
's,POS
research,NN
,,,
would,MD
match,VB
schedule,NN
work,NN
',POS
.,.
Points,NNS
consideration,NN
Evolution,NN
problem,NN
:,:
(,(
short,JJ
summary,NN
sequence,NN
events,NNS
cause,VBP
effect,NN
),)
Possible,NNP
prevention,NN
resolution,NN
problem,NN
:,:
(,(
list,JJ
statements,NNS
recommendations,NNS
),)
3,CD
