Postgraduate,JJ
Research,NNP
Service,NNP
Page,NNP
1,CD
2,CD
RDPD4,NNP
,,,
September,NNP
2015,CD
(,(
Updated,VBN
October,NNP
2019,CD
),)
RESEARCH,NNP
DEGREES,NNP
POLICY,NNP
DOCUMENTS,NNP
Document,NNP
4,CD
RESEARCH,NNP
@,NNP
UEA,NNP
:,:
A,NNP
Guide,NNP
Good,NNP
Practice,NNP
Honesty,NNP
,,,
openness,NN
,,,
accountability,NN
integrity,NN
vital,JJ
qualities,NNS
academic,VBP
researcher,NN
matter,NN
discipline,NN
level,NN
experience,NN
.,.
UEA,NNP
needs,VBZ
ensure,VB
research,NN
supports,NNS
carried,VBD
climate,JJ
highest,JJS
standards,NNS
personal,JJ
conduct,NN
encouraged,VBN
expected,VBN
.,.
As,IN
member,NN
research-led,JJ
University,NNP
:,:
Maintain,NNP
open,JJ
honest,JJS
professional,JJ
standards,NNS
Document,NNP
results,NNS
Question,NNP
findings,NNS
Acknowledge,NNP
contribution,NN
others,NNS
Ensure,NNP
data,NNS
stored,VBD
disposed,JJ
responsibly,RB
Publish,JJ
results,NNS
Protect,VBP
intellectual,JJ
assets,NNS
Follow,VBP
best,JJS
current,JJ
professional,JJ
ethical,JJ
practice,NN
Professional,NNP
Standards,NNP
Honesty,NNP
At,IN
heart,NN
research,NN
need,VBP
honest,JJS
respect,JJ
actions,NNS
research,NN
responses,VBZ
actions,NNS
researchers,NNS
.,.
Openness,NNP
While,IN
protecting,VBG
research,NN
interests,NNS
open,VBP
possible,JJ
discussing,NN
work,NN
researchers,NNS
within,IN
outside,JJ
University,NNP
public,NN
.,.
Accountability,NNP
You,PRP
must,MD
ensure,VB
research,NN
consistent,JJ
terms,NNS
conditions,NNS
agreed,VBD
University,NNP
Funder,NNP
.,.
Integrity,NNP
You,PRP
must,MD
open,VB
honest,JJS
conflicts,NNS
interest,NN
,,,
whether,IN
real,JJ
,,,
potential,JJ
perceived,VBD
,,,
earliest,JJS
opportunity,NN
stages,NNS
research,NN
.,.
Plagiarism,NNP
,,,
deception,NN
fabrication,NN
falsification,NN
results,NNS
regarded,VBD
serious,JJ
disciplinary,JJ
offence,NN
.,.
Research,NNP
leadership,NN
Academic,NNP
leadership,NN
Vice-Chancellor,NNP
,,,
Pro-Vice-Chancellors,NNP
,,,
Heads,NNP
Schools,NNP
important,JJ
order,NN
cultivate,NN
good,JJ
research,NN
practice,NN
.,.
Research,NNP
leaders,NNS
create,VBP
environment,NN
mutual,JJ
co-operation,NN
,,,
members,NNS
research,NN
team,NN
encouraged,VBD
develop,NN
skills,NNS
open,JJ
exchange,NN
ideas,NNS
fostered,VBD
.,.
Responsibilities,NNPS
conducting,VBG
research,NN
clearly,RB
allocated,VBD
understood,NN
.,.
Responsibility,NNP
ensuring,VBG
new,JJ
researchers,NNS
understand,VBP
good,JJ
research,NN
practice,NN
lies,VBZ
members,NNS
community,NN
,,,
especially,RB
research,NN
leaders,NNS
.,.
Postgraduate,NNP
Research,NNP
Service,NNP
Page,NNP
2,CD
2,CD
RDPD4,NNP
,,,
September,NNP
2015,CD
(,(
Updated,VBN
October,NNP
2019,CD
),)
Training,VBG
supervision,NN
researchers,NNS
Researchers,NNP
receive,VBP
appropriate,JJ
supervision,NN
put,VBD
unwarranted,JJ
pressure,NN
produce,VBP
results,NNS
cost,NN
.,.
Research,NNP
leaders,NNS
ensure,VB
new,JJ
researchers,NNS
get,VBP
appropriate,JJ
training,NN
including,VBG
supervisory,JJ
skills,NNS
appropriate,JJ
.,.
Planning,VBG
conducting,VBG
research,NN
Researchers,NNP
ensure,VB
accuracy,NN
information,NN
applying,VBG
external,JJ
funding,NN
.,.
Use,VB
funds,NNS
accordance,JJ
terms,NNS
conditions,NNS
grant,VBP
contract,NN
.,.
Researchers,NNP
also,RB
need,VBP
consider,JJR
need,VB
ethical,JJ
approval,NN
planned,VBN
research,NN
outlined,VBN
Universit,NNP
Research,NNP
Ethics,NNP
Policy,NNP
,,,
Principles,NNP
Procedures,NNP
.,.
An,DT
assessment,NN
whether,IN
ethical,JJ
approval,NN
required,VBN
applicable,JJ
disciplines,NNS
.,.
Research,NNP
results,NNS
Researchers,NNP
always,RB
prepared,VBD
question,NN
outcome,IN
research,NN
important,JJ
research,NN
ideas,NNS
challenged,VBD
tested,VBN
published,VBN
.,.
Throughout,IN
work,NN
researchers,NNS
keep,VBP
clear,JJ
accurate,NN
records,NNS
procedures,NNS
followed,VBD
,,,
sources,NNS
research,NN
material,NN
archives,NNS
,,,
collections,NNS
etc,VBP
.,.
researched,VBN
results,NNS
obtained,VBD
,,,
including,VBG
interim,JJ
results,NNS
.,.
Primary,NNP
data,VBD
basis,NN
publication,NN
securely,RB
stored,VBN
appropriate,JJ
time,NN
durable,JJ
form,NN
.,.
Research,NNP
published,VBD
appropriate,JJ
wherever,NN
possible,JJ
.,.
In,IN
order,NN
ensure,VB
high,JJ
standard,NN
publication,NN
,,,
researchers,NNS
seek,VBP
appropriate,JJ
form,NN
peer,NN
review,NN
prior,JJ
publication,NN
.,.
Exploitation,NNP
protection,NN
intellectual,JJ
assets,NNS
The,DT
potential,JJ
exploit,JJ
intellectual,JJ
property,NN
considered,VBN
application,NN
contract,NN
stages,VBZ
certainly,RB
data,NNS
submitted,VBD
publication,NN
presented,VBN
public,JJ
forum,NN
including,VBG
internet,NN
.,.
Professional,NNP
,,,
clinical,JJ
ethical,JJ
practice,NN
The,DT
standards,NNS
scientific,JJ
practice,NN
set,VBN
guidelines,NNS
published,VBN
scientific,JJ
societies,NNS
relevant,VBP
professional,JJ
bodies,NNS
observed,VBD
Researchers,NNP
.,.
Research,NNP
must,MD
carried,VBD
necessary,JJ
approvals,NNS
,,,
notifications,NNS
licences,NNS
required,VBN
University,NNP
Committees,NNP
legislation,NN
,,,
national,JJ
local,JJ
regulatory,JJ
bodies,NNS
,,,
place,NN
.,.
This,DT
document,NN
summary,JJ
Guidelines,NNP
Good,NNP
Practice,NNP
Research,NNP
.,.
The,DT
full,JJ
document,NN
contains,VBZ
important,JJ
information,NN
advice,NN
everyone,NN
involved,VBN
research,NN
UEA,NNP
,,,
levels,NNS
across,IN
disciplines,NNS
.,.
