Postgraduate,JJ
Research,NNP
Supervisor,NNP
Workshop,NNP
Online,NNP
Session,NNP
Part,NNP
Four,NNP
:,:
Personal,NNP
Professional,NNP
Development,NNP
(,(
PPD,NNP
),)
Introduction,NN
This,DT
presentation,NN
take,VB
10,CD
minutes,NNS
.,.
You,PRP
pause,VBP
replay,VB
parts,NNS
presentation,NN
time,NN
.,.
The,DT
presentation,NN
provide,VBP
overview,IN
key,JJ
information,NN
relating,VBG
supervisory,NN
practices,NNS
chance,NN
test,NN
knowledge,NN
progress,NN
.,.
Why,WRB
PPD,NNP
?,.
'SET,''
Success,NNP
',POS
report,NN
Sir,NNP
Gareth,NNP
Roberts,NNP
(,(
published,VBN
2002,CD
),)
,,,
recommended,VBD
researchers,NNS
undertake,VBP
two,CD
weeks,NNS
training,VBG
development,NN
activities,NNS
support,VBP
research,NN
future,NN
careers,NNS
.,.
These,DT
recommendations,NNS
engagement,VBP
training,VBG
activities,NNS
continue,VBP
expectation,NN
Research,NNP
Councils,NNP
UK,NNP
(,(
RCUK,NNP
),)
.,.
Students,NNS
responsible,JJ
devising,VBG
training,NN
plans,NNS
tailored,VBN
needs,NNS
.,.
PPD,NN
Requirements,NNPS
All,DT
postgraduate,NN
researchers,NNS
expected,VBD
actively,RB
participate,JJ
training,NN
programme,NN
.,.
Supervisors,NNS
expected,VBD
support,NN
students,NNS
developing,VBG
personal,JJ
skills,NNS
employability,NN
.,.
It,PRP
expectation,JJ
researchers,NNS
secure,VBP
30,CD
PPD,NNP
credits,NNS
period,NN
registration,NN
.,.
This,DT
equivalent,JJ
10,CD
credits,NNS
per,IN
year,NN
(,(
full-time,JJ
study,NN
),)
5,CD
credits,NNS
per,IN
year,NN
(,(
part-time,JJ
study,NN
),)
.,.
PPD,NNP
Credits,NNP
Credits,NNP
used,VBD
record,NN
time,NN
commitment,JJ
formal,JJ
training,NN
activities,NNS
development,NN
activities,NNS
undertaken,VBP
researcher,RB
.,.
Half,NNP
day,NN
training,VBG
activities,NNS
equivalent,JJ
0.5,CD
credits,NNS
.,.
External,JJ
training,NN
experiential,JJ
learning,NN
(,(
conferences,NNS
workshops,VBP
),)
may,MD
eligible,VB
credits,NNS
.,.
Researcher,NNP
Development,NNP
Framework,NNP
(,(
RDF,NNP
),)
www.vitae.ac.auk,VBD
The,DT
Researcher,NNP
Development,NNP
Framework,NNP
articulates,NNS
knowledge,VBP
,,,
behaviours,VBP
attributes,VBZ
successful,JJ
researchers,NNS
encourages,VBZ
aspire,VBP
excellence,NN
achieving,VBG
higher,JJR
levels,NNS
development,NN
.,.
',''
The,DT
PPD,NNP
programmes,NNS
structured,VBD
target,NN
knowledge,NN
,,,
behaviours,NN
attributes,NNS
.,.
Researcher,NNP
Development,NNP
Framework,NNP
(,(
RDF,NNP
),)
Each,DT
course,NN
draws,VBZ
one,CD
key,NN
domains,VBZ
:,:
Domain,VB
A,DT
:,:
Knowledge,NNP
Intellectual,NNP
Abilities,NNP
Domain,NNP
B,NNP
:,:
Personal,JJ
Effectiveness,NNP
Domain,NNP
C,NNP
:,:
Research,NNP
Governance,NNP
Organisation,NNP
Domain,NNP
D,NNP
:,:
Engagement,NN
,,,
Influence,NNP
Impact,NNP
Key,NNP
Information,NNP
Students,NNP
Training,NNP
www.uea.ac.uk/hum/gradschool/training,VBG
Students,NNS
:,:
View,NNP
PPD,NNP
Requirements,NNP
MPhil,NNP
PhD,NNP
Plan,NNP
development,NN
researcher,NN
Learn,NNP
Researcher,NNP
Development,NNP
Framework,NNP
Learn,NNP
Faculty,NNP
training,VBG
credits,NNS
Search,NNP
enrol,NN
courses,NNS
e,VBP
:,:
Vision,NN
Obtain,IN
forms,NNS
record,NN
activities,NNS
Training,NNP
Development,NNP
Record,NNP
At,IN
beginning,VBG
academic,JJ
year,NN
,,,
students,NNS
encouraged,VBD
download,RB
Training,NNP
Development,NNP
Record,NNP
assess,NN
training,NN
needs,NNS
,,,
detailing,VBG
activities,NNS
planning,VBG
undertake,NN
.,.
The,DT
form,NN
also,RB
provides,VBZ
record,NN
recent,JJ
completed,VBN
training,NN
.,.
School,NNP
Seminar,NNP
Attendance,NNP
Form,NNP
The,DT
School,NNP
Seminar,NNP
Attendance,NNP
Form,NNP
allows,VBZ
students,NNS
log,JJ
regular,JJ
attendance,NN
School-based,JJ
research,NN
seminars,NNS
obtain,VB
credits,NNS
.,.
The,DT
seminar,NN
organiser,MD
initial,JJ
form,NN
confirm,NN
seen,VBN
.,.
The,DT
form,NN
submitted,VBN
part,NN
Annual,NNP
Review,NNP
training,NN
record,NN
.,.
Training,VBG
Credits,NNP
Record,NNP
Sheet,NNP
For,IN
activities,NNS
outside,IN
formal,JJ
PPD,NNP
programme,NN
School,NNP
research,NN
seminars,NNS
.,.
A,DT
framework,NN
credit,NN
equivalents,NNS
found,VBD
PPD,NNP
brochure,NN
,,,
student,NN
must,MD
provide,VB
details,NNS
development,NN
activity,NN
.,.
At,IN
Annual,NNP
Review,NNP
,,,
supervisor,NN
must,MD
check,VB
sign,NN
date,NN
form,NN
.,.
Guidance,NN
Students,NNS
Training,VBG
Activities,NNPS
Students,NNP
discuss,VB
training,VBG
needs,NNS
supervisor,NN
(,(
),)
part,NN
Annual,NNP
Review,NNP
process,NN
.,.
If,IN
student,NN
requires,VBZ
guidance,NN
planning,VBG
training,NN
activities,NNS
,,,
welcome,JJ
make,VBP
appointment,JJ
emailing,VBG
m.sillence,NN
@,NNP
uea.ac.uk,NN
.,.
Test,NNP
knowledge,NN
In,IN
next,JJ
section,NN
,,,
presented,VBN
series,NN
questions,NNS
relating,VBG
section,NN
Follow,NNP
instructions,NNS
screen,NN
select,VBP
answer,NN
At,IN
end,JJ
test,NN
option,NN
review,NN
answers,NNS
(,(
click,JJ
'Next,NN
',POS
move,NN
question,NN
),)
When,WRB
finished,VBN
reviewing,VBG
answers,NNS
click,VBP
'Continue,POS
',''
complete,JJ
test,NN
return,NN
presentation,NN
End,NNP
section,NN
This,DT
concludes,VBZ
part,NN
four,CD
course,NN
.,.
If,IN
taken,VBN
four,CD
parts,NNS
online,JJ
training,NN
,,,
course,NN
complete,JJ
.,.
Please,NNP
close,JJ
window,NN
return,NN
Online,NNP
Training,NNP
section,NN
Blackboard,NNP
Module,NNP
.,.
If,IN
already,RB
done,VBN
,,,
need,VBP
attend,VBP
next,JJ
class-based,JJ
workshop,NN
contact,NN
Dr,NNP
Matthew,NNP
Sillence,NNP
information,NN
.,.
Test,NN
:,:
expectations,NNS
PPD,NNP
Which,NNP
following,VBG
statements,NNS
true,JJ
?,.
(,(
please,VB
select,VB
one,CD
answer,NN
),)
PPD,NNP
participation,NN
required,VBN
research,NN
council,NN
funded,VBD
PGR,NNP
students,NNS
PPD,NNP
participation,NN
required,VBN
PGR,NNP
students,NNS
career,VBP
applying,VBG
study,NN
University,NNP
PPD,NNP
participation,NN
required,VBN
PGR,NNP
students,NNS
Test,VBP
:,:
PPD,NNP
credits,VBZ
A,DT
part-time,JJ
PGR,NNP
student,NN
expected,VBN
attain,NN
(,(
please,VB
select,VB
one,CD
answer,NN
),)
At,IN
least,JJS
10,CD
PPD,NNP
credits,NNS
per,IN
year,NN
Up,RB
10,CD
PPD,NNP
credits,NNS
per,IN
year,NN
At,IN
least,JJS
5,CD
PPD,NNP
credits,NNS
per,IN
year,NN
Up,RB
5,CD
PPD,NNP
credits,NNS
per,IN
year,NN
Test,NN
:,:
PPD,NNP
progress,NN
You,PRP
review,VBP
student,NN
's,POS
PPD,NNP
progress,NN
(,(
please,VB
select,VB
one,CD
answer,NN
),)
At,IN
least,JJS
month,NN
At,IN
