Postgraduate,JJ
Research,NNP
Service,NNP
RDPD1,NNP
,,,
September,NNP
2015,CD
(,(
updated,VBN
October,NNP
2019,CD
),)
RESEARCH,NNP
DEGREE,NNP
POLICY,NNP
DOCUMENTS,NNP
Document,NNP
1,CD
Extensions,NNP
Period,NNP
Study,NNP
Registration-only,JJ
Period,NNP
Research,NNP
Degrees,NNP
1,CD
.,.
Extensions,NNS
Period,NNP
Study,NNP
(,(
1,CD
),)
The,DT
Regulations,NNPS
research,NN
degrees,NNS
divide,VBP
total,JJ
period,NN
registration,NN
degree,NN
two,CD
parts,NNS
Period,NNP
Study,NNP
Registration-Only,JJ
period,NN
(,(
see,VB
section,NN
7a,CD
Code,NNP
Practice,NNP
Research,NNP
Degrees,NNP
),)
.,.
The,DT
expectation,NN
research,NN
degree,NN
candidates,NNS
completed,VBD
research,NN
end,NN
Period,NNP
Study,NNP
.,.
If,IN
becomes,JJ
apparent,JJ
research,NN
completed,VBD
end,JJ
Period,NNP
Study,NNP
,,,
extension,NN
Period,NNP
Study,NNP
sought,VBD
.,.
The,DT
Regulations,NNPS
particular,JJ
research,NN
degree,NN
consulted,VBD
check,NN
whether,IN
approval,NN
extension,NN
permitted,VBD
Schools/Institutes,NNP
whether,IN
requires,VBZ
approval,NN
Academic,NNP
Director,NNP
UEA,NNP
Doctoral,NNP
College,NNP
.,.
2,CD
.,.
Extensions,NNS
Registration-only,RB
Periods,NNP
(,(
1,CD
),)
If,IN
thesis,NN
submitted,VBN
end,JJ
Period,NN
Study,NNP
Regulations,NNP
research,NN
degrees,NNS
include,VBP
Registration-Only,JJ
period,NN
within,IN
candidate,JJ
complete,JJ
writing,VBG
thesis,NN
submit,NN
.,.
The,DT
approval,NN
Academic,NNP
Director,NNP
UEA,NNP
Doctoral,NNP
College,NNP
required,VBD
need,JJ
extension,NN
emerges,VBZ
period,NN
Registration-Only,RB
.,.
(,(
2,CD
),)
For,IN
research,NN
degree,NN
candidates,NNS
combined,VBD
Period,NNP
Study,NNP
registration,NN
i.e,NN
.,.
Registration-Only,JJ
period,NN
,,,
extensions,NNS
approved,VBD
Period,NNP
Study,NNP
registration,NN
considered,VBD
extensions,NNS
Period,NNP
Study,NNP
,,,
Period,NNP
Registration,NNP
.,.
(,(
3,CD
),)
The,DT
Academic,NNP
Director,NNP
UEA,NNP
Doctoral,NNP
College,NNP
,,,
acting,VBG
behalf,NN
Learning,NNP
Teaching,NNP
Committee,NNP
consider,VB
applications,NNS
extensions,NNS
Registration-Only,RB
periods,NNS
research,NN
degree,NN
candidates,NNS
,,,
endorsed,VBD
supervisory,JJ
panel,NN
recommended,VBD
Head,NNP
School,NNP
nominee,NN
(,(
normally,RB
School/Institute,NNP
Director,NNP
Postgraduate,NNP
Research,NNP
),)
.,.
Postgraduate,NNP
Research,NNP
Service,NNP
RDPD1,NNP
,,,
September,NNP
2015,CD
(,(
updated,VBN
October,NNP
2019,CD
),)
(,(
4,CD
),)
Applications,NNS
submitted,VBN
form,NN
(,(
copies,NNS
available,JJ
Postgraduate,NNP
Research,NNP
Service,NNP
website,NN
),)
relevant,JJ
sections,NNS
must,MD
completed,VBN
returned,JJ
candidates,NNS
along,IN
supporting,VBG
documentation,NN
date,NN
Completion,NNP
Plan,NNP
thesis,VBD
least,JJS
three,CD
months,NNS
expiry,JJ
current,JJ
submission,NN
deadline,NN
.,.
Deadlines,NNPS
submission,NN
normally,RB
last,JJ
day,NN
quarter,NN
;,:
i.e,NN
.,.
30,CD
September,NNP
,,,
31,CD
December,NNP
,,,
31,CD
March,NNP
30,CD
June,NNP
.,.
Retrospective,JJ
requests,NNS
avoided,VBD
wherever,RBR
possible,JJ
,,,
particularly,RB
candidates,NNS
funded,VBD
Research,NNP
Councils,NNP
external,JJ
funders,NNS
require,VBP
prompt,JJ
notification,NN
delays,NNS
progress,NN
.,.
(,(
5,CD
),)
Applications,NNPS
extensions,NNS
considered,VBD
unless,IN
candidates,NNS
paid,VBN
continuation,NN
fee,NN
(,(
),)
current,JJ
Period,NNP
Registration,NNP
.,.
(,(
6,CD
),)
Applications,NNPS
candidates,NNS
must,MD
endorsed,VBN
supervisory,NN
team,NN
,,,
endorsement,NN
must,MD
based,VBN
direct,JJ
knowledge,NN
progress,NN
thesis,NN
.,.
The,DT
application,NN
sent,VBD
Postgraduate,NNP
Research,NNP
Service,NNP
least,VBD
three,CD
months,NNS
expiry,VBP
current,JJ
deadline,NN
.,.
The,DT
Postgraduate,NNP
Research,NNP
Service,NNP
submit,VBD
application,JJ
School,NNP
/,NNP
Institute,NNP
Director,NNP
Postgraduate,NNP
Research,NNP
consideration,NN
,,,
forwarding,VBG
completed,VBN
Academic,NNP
Director,NNP
UEA,NNP
Doctoral,NNP
College,NNP
.,.
(,(
7,CD
),)
Where,WRB
evidence,NN
candidate,NN
made,VBD
reasonable,JJ
progress,NN
,,,
shows,VBZ
continuing,VBG
commitment,JJ
work,NN
thesis,NN
,,,
show,VBP
good,JJ
reason,NN
delay,NN
submission,NN
beyond,IN
normal,JJ
deadline,JJ
Academic,NNP
Director,NNP
UEA,NNP
Doctoral,NNP
College,NNP
normally,RB
prepared,VBD
consider,JJR
extension,NN
Period,NNP
Registration,NNP
six,CD
months,NNS
time,NN
.,.
Extensions,NNS
six,CD
months,NNS
normally,RB
agreed,VBD
subject,JJ
confirmation,NN
satisfactory,NN
progress,NN
made,VBD
first,JJ
six,CD
months,NNS
.,.
Guidance,NNP
regarding,VBG
good,JJ
reason,NN
extension,NN
provided,VBN
.,.
(,(
8,CD
),)
Applications,NNPS
extensions,NNS
must,MD
accompanied,VBN
realistic,JJ
schedule,NN
completion,NN
thesis,NN
,,,
incorporating,VBG
regular,JJ
assessments,NNS
progress,NN
.,.
(,(
9,CD
),)
The,DT
Academic,NNP
Director,NNP
UEA,NNP
Doctoral,NNP
College,NNP
decision,NN
communicated,VBD
candidate,NN
,,,
via,IN
email,NN
address,NN
(,(
es,NN
),)
given,VBN
application,NN
form,NN
,,,
Postgraduate,NNP
Research,NNP
Service,NNP
.,.
If,IN
extension,NN
likely,JJ
final,JJ
one,CD
Academic,NNP
Director,NNP
prepared,VBD
grant,NN
,,,
clearly,RB
stated,VBN
letter,NN
.,.
Where,WRB
extension,NN
granted,VBD
stated,VBN
final,JJ
one,CD
candidates,NNS
may,MD
request,VB
extension,NN
expect,VBP
Academic,NNP
Director,NNP
less,RBR
sympathetic,JJ
subsequent,JJ
occasion,NN
.,.
Postgraduate,NNP
Research,NNP
Service,NNP
RDPD1,NNP
,,,
September,NNP
2015,CD
(,(
updated,VBN
October,NNP
2019,CD
),)
(,(
10,CD
),)
Where,WRB
extension,NN
likely,JJ
final,JJ
one,CD
Academic,NNP
Director,NNP
prepared,VBD
grant,NN
,,,
good,JJ
practice,NN
School,NNP
/,NNP
Institute,NNP
Director,NNP
Postgraduate,NNP
Research,NNP
confirm,NN
candidate,NN
primary,JJ
supervisor,NN
private,JJ
meeting,NN
.,.
(,(
11,CD
),)
Candidates,NNPS
fail,VBP
submit,NN
thesis,NN
submission,NN
deadline,NN
requested,VBN
extension,NN
deemed,VBN
withdrawn,JJ
candidature,NN
degree,NN
.,.
They,PRP
subsequently,RB
permitted,VBD
present,JJ
thesis,NN
unless,IN
formally,RB
re-admitted,JJ
.,.
3,CD
.,.
Guidance,NN
regarding,VBG
Good,NNP
Reason,NNP
Extension,NNP
Registration-only,NNP
Period,NNP
(,(
1,CD
),)
The,DT
reasons,NNS
seeking,VBG
extension,NN
unforeseen,JJ
unavoidable,JJ
circumstances,NNS
,,,
candidate,NN
could,MD
prepared,VB
,,,
