Almost,RB
100,000,CD
students,NNS
studied,JJ
doctoral,JJ
research,NN
degree,NN
UK,NNP
2014-15,CD
(,(
data,NNS
source,NN
:,:
HESA,NNP
),)
.,.
This,DT
represents,VBZ
significant,JJ
body,NN
students,NNS
,,,
arguably,RB
,,,
level,JJ
attention,NN
undergraduate,NN
counterparts,NNS
recent,JJ
proposed,VBD
higher,JJR
education,NN
reforms,NNS
.,.
What,WP
sort,NN
experience,NN
students,NNS
expect,VBP
actually,RB
get,VB
moment,NN
?,.
Characteristics,NNPS
doctoral,JJ
research,NN
degrees,VBZ
Doctoral,NNP
research,NN
programmes,VBZ
practice,NN
discipline-based,JJ
.,.
The,DT
former,JJ
often,RB
choice,NN
mid-career,JJ
professionals,NNS
,,,
subjects,NNS
business,NN
engineering,NN
.,.
The,DT
latter,JJ
far,RB
common,JJ
doctoral,JJ
awards,NNS
,,,
involving,VBG
research,NN
project,NN
supervision,NN
academic,JJ
peer,NN
,,,
leading,VBG
PhD,NNP
.,.
Candidates,NNP
typically,RB
assessed,VBD
thesis,NN
,,,
portfolio,NN
,,,
artefact,JJ
composition,NN
,,,
oral,JJ
examination,NN
(,(
viva,FW
),)
.The,FW
particular,JJ
characteristics,NNS
doctoral,JJ
degrees,NNS
set,VBP
Part,VB
A,NNP
UK,NNP
Quality,NNP
Code,NNP
Higher,NNP
Education,NNP
(,(
Quality,NNP
Code,NNP
),)
.,.
A,DT
core,NN
characteristic,JJ
doctoral,JJ
candidates,NNS
generate,VBP
new,JJ
knowledge,NN
original,JJ
research,NN
,,,
apply,VB
existing,VBG
research,NN
new,JJ
way,NN
.,.
Doctoral,NNP
graduates,VBZ
ability,NN
:,:
discover,NN
,,,
analyse,NN
,,,
evaluate,NN
,,,
manage,NN
,,,
conserve,VB
communicate,JJ
ever-increasing,JJ
volume,NN
knowledge,NN
range,NN
sources,NNS
think,VBP
critically,RB
problems,NNS
order,NN
produce,VBP
innovative,JJ
solutions,NNS
create,VBP
new,JJ
knowledge,NN
.,.
That,DT
process,NN
discovery,NN
generating,VBG
new,JJ
knowledge,NN
demands,NNS
thriving,VBG
active,JJ
research,NN
environment,NN
.,.
The,DT
Quality,NNP
Code,NNP
emphasises,VBZ
fundamental,JJ
importance,NN
high,JJ
quality,NN
research,NN
environment,NN
,,,
Doctoral,NNP
Degree,NNP
Characteristics,NNP
Statement,NNP
Chapter,NNP
B11,NNP
:,:
Research,NN
Degrees,NNP
,,,
suggests,VBZ
:,:
‘,NN
Higher,JJR
education,NN
providers,NNS
accept,VBP
research,NN
students,NNS
environment,NN
provides,VBZ
support,NN
learning,VBG
research,NN
,,,
excellent,JJ
research,NN
,,,
recognised,VBD
relevant,JJ
subject,JJ
community,NN
,,,
occurring.,JJ
’,NNP
UK,NNP
higher,JJR
education,NN
world-class,NN
research,NN
base,NN
,,,
quality,NN
assessed,VBD
Research,NNP
Excellence,NNP
Framework,NNP
(,(
REF,NNP
),)
.,.
The,DT
recent,JJ
REF,NNP
results,NNS
published,VBD
2014,CD
;,:
154,CD
UK,NNP
universities,NNS
assessed,VBD
,,,
30,CD
per,IN
cent,NN
submissions,NNS
judged,VBD
world-leading,JJ
46,CD
per,IN
cent,NN
internationally,RB
